id,co2,humidity,light,pir,temperature
1377314758,352.0,51.79,4.0,0.0,23.0
1377314760,352.0,51.83,4.0,0.0,23.0
1377314762,360.0,51.83,4.0,0.0,23.0
1377314765,360.0,51.83,5.0,0.0,22.99
1377314767,363.0,51.83,5.0,0.0,22.99
1377314768,363.0,51.83,5.0,0.0,22.99
1377314770,363.0,51.83,4.0,0.0,23.0
1377314772,364.0,51.83,4.0,0.0,23.0
1377314775,364.0,51.83,4.0,0.0,22.99
1377314777,360.0,51.83,4.0,0.0,22.99
1377314778,360.0,51.83,4.0,0.0,22.99
1377314780,360.0,51.83,4.0,0.0,23.0
1377314782,360.0,51.83,4.0,0.0,23.0
1377314785,360.0,51.79,4.0,0.0,23.0
1377314787,364.0,51.79,4.0,0.0,23.0
1377314788,364.0,51.79,4.0,0.0,23.0
1377314790,364.0,51.86,3.0,0.0,23.0
1377314792,366.0,51.86,3.0,0.0,23.0
1377314795,366.0,51.79,3.0,0.0,23.0
1377314797,357.0,51.79,3.0,0.0,23.0
1377314798,357.0,51.79,3.0,0.0,23.0
1377314800,357.0,51.86,4.0,0.0,23.0
1377314802,359.0,51.86,4.0,0.0,23.0
1377314805,359.0,51.86,4.0,0.0,23.0
1377314807,344.0,51.86,4.0,0.0,23.0
1377314808,344.0,51.86,4.0,0.0,23.0
1377314810,344.0,51.86,3.0,0.0,22.99
1377314812,342.0,51.86,3.0,0.0,22.99
1377314815,342.0,51.83,4.0,0.0,23.0
1377314817,333.0,51.83,4.0,0.0,23.0
1377314818,333.0,51.83,4.0,0.0,23.0
1377314820,333.0,51.86,4.0,0.0,22.99
1377314822,339.0,51.86,4.0,0.0,22.99
1377314825,339.0,51.86,5.0,0.0,22.99
1377314827,348.0,51.86,5.0,0.0,22.99
1377314828,348.0,51.86,5.0,0.0,22.99
1377314830,348.0,51.86,2.0,0.0,22.99
1377314832,347.0,51.86,2.0,0.0,22.99
1377314835,347.0,51.86,5.0,0.0,23.0
1377314837,355.0,51.86,5.0,0.0,23.0
1377314838,355.0,51.86,5.0,0.0,23.0
1377314840,355.0,51.86,4.0,0.0,22.99
1377314842,355.0,51.86,4.0,0.0,22.99
1377314845,355.0,51.86,4.0,0.0,23.0
1377314847,351.0,51.86,4.0,0.0,23.0
1377314848,351.0,51.86,4.0,0.0,23.0
1377314850,351.0,51.86,4.0,0.0,22.99
1377314852,354.0,51.86,4.0,0.0,22.99
1377314855,354.0,51.86,4.0,0.0,22.99
1377314857,355.0,51.86,4.0,0.0,22.99
1377314858,355.0,51.86,4.0,0.0,22.99
1377314860,355.0,51.86,4.0,0.0,22.99
1377314862,361.0,51.86,4.0,0.0,22.99
1377314865,361.0,51.86,4.0,0.0,22.99
1377314867,356.0,51.86,4.0,0.0,22.99
1377314868,356.0,51.86,4.0,0.0,22.99
1377314870,356.0,51.83,4.0,0.0,22.99
1377314872,363.0,51.83,4.0,0.0,22.99
1377314875,363.0,51.86,4.0,0.0,22.99
1377314877,368.0,51.86,4.0,0.0,22.99
1377314878,368.0,51.86,4.0,0.0,22.99
1377314880,368.0,51.86,4.0,0.0,22.99
1377314882,351.0,51.86,4.0,0.0,22.99
1377314885,351.0,51.86,4.0,0.0,22.99
1377314887,354.0,51.86,4.0,0.0,22.99
1377314888,354.0,51.86,4.0,0.0,22.99
1377314890,354.0,51.86,3.0,0.0,22.99
1377314892,356.0,51.86,3.0,0.0,22.99
1377314895,356.0,51.86,4.0,0.0,22.99
1377314897,362.0,51.86,4.0,0.0,22.99
1377314898,362.0,51.86,4.0,0.0,22.99
1377314900,362.0,51.86,4.0,0.0,22.98
1377314902,363.0,51.86,4.0,0.0,22.98
1377314905,363.0,51.86,3.0,0.0,22.99
1377314907,360.0,51.86,3.0,0.0,22.99
1377314908,360.0,51.86,3.0,0.0,22.99
1377314910,360.0,51.86,4.0,0.0,22.98
1377314912,356.0,51.86,4.0,0.0,22.98
1377314915,356.0,51.86,4.0,0.0,22.99
1377314917,355.0,51.86,4.0,0.0,22.99
1377314918,355.0,51.86,4.0,0.0,22.99
1377314920,355.0,51.86,4.0,0.0,22.99
1377314922,344.0,51.86,4.0,0.0,22.99
1377314925,344.0,51.86,5.0,0.0,22.98
1377314927,352.0,51.86,5.0,0.0,22.98
1377314928,352.0,51.86,5.0,0.0,22.98
1377314930,352.0,51.86,5.0,0.0,22.98
1377314932,342.0,51.86,5.0,0.0,22.98
1377314935,342.0,51.86,4.0,0.0,22.98
1377314937,337.0,51.86,4.0,0.0,22.98
1377314938,337.0,51.86,4.0,0.0,22.98
1377314940,337.0,51.86,4.0,0.0,22.98
1377314942,340.0,51.86,4.0,0.0,22.98
1377314945,340.0,51.86,4.0,0.0,22.98
1377314947,339.0,51.86,4.0,0.0,22.98
1377314948,339.0,51.86,4.0,0.0,22.98
1377314950,339.0,51.86,6.0,0.0,22.97
1377314952,348.0,51.86,6.0,0.0,22.97
1377314955,348.0,51.86,4.0,0.0,22.97
1377314957,354.0,51.86,4.0,0.0,22.97
1377314958,354.0,51.86,4.0,0.0,22.97
1377314960,354.0,51.86,5.0,0.0,22.98
1377314962,355.0,51.86,5.0,0.0,22.98
1377314965,355.0,51.89,5.0,0.0,22.98
1377314967,361.0,51.89,5.0,0.0,22.98
1377314968,361.0,51.89,5.0,0.0,22.98
1377314970,361.0,51.89,4.0,0.0,22.97
1377314972,352.0,51.89,4.0,0.0,22.97
1377314975,352.0,51.86,5.0,0.0,22.97
1377314977,352.0,51.86,5.0,0.0,22.97
1377314978,352.0,51.86,5.0,0.0,22.97
1377314980,352.0,51.86,4.0,0.0,22.98
1377314982,353.0,51.86,4.0,0.0,22.98
1377314985,353.0,51.89,4.0,0.0,22.98
1377314987,352.0,51.89,4.0,0.0,22.98
1377314988,352.0,51.89,4.0,0.0,22.98
1377314990,352.0,51.86,4.0,0.0,22.98
1377314992,345.0,51.86,4.0,0.0,22.98
1377314995,345.0,51.86,3.0,0.0,22.98
1377314997,349.0,51.86,3.0,0.0,22.98
1377314998,349.0,51.86,3.0,0.0,22.98
1377315000,349.0,51.89,3.0,0.0,22.98
1377315002,348.0,51.89,3.0,0.0,22.98
1377315005,348.0,51.86,4.0,0.0,22.98
1377315007,359.0,51.86,4.0,0.0,22.98
1377315008,359.0,51.86,4.0,0.0,22.98
1377315010,359.0,51.86,5.0,0.0,22.96
1377315012,367.0,51.86,5.0,0.0,22.96
1377315015,367.0,51.86,5.0,0.0,22.98
1377315017,367.0,51.86,5.0,0.0,22.98
1377315018,367.0,51.86,5.0,0.0,22.98
1377315020,367.0,51.92,3.0,0.0,22.97
1377315022,372.0,51.92,3.0,0.0,22.97
1377315025,372.0,51.89,4.0,0.0,22.97
1377315027,368.0,51.89,4.0,0.0,22.97
1377315028,368.0,51.89,4.0,0.0,22.97
1377315030,368.0,51.89,4.0,0.0,22.97
1377315032,367.0,51.89,4.0,0.0,22.97
1377315035,367.0,51.89,4.0,0.0,22.97
1377315037,352.0,51.89,4.0,0.0,22.97
1377315038,352.0,51.89,4.0,0.0,22.97
1377315040,352.0,51.89,4.0,0.0,22.97
1377315042,349.0,51.89,4.0,0.0,22.97
1377315045,349.0,51.89,1.0,0.0,22.97
1377315047,337.0,51.89,1.0,0.0,22.97
1377315048,337.0,51.89,1.0,0.0,22.97
1377315050,337.0,51.89,2.0,0.0,22.96
1377315052,339.0,51.89,2.0,0.0,22.96
1377315055,339.0,51.89,4.0,0.0,22.97
1377315057,339.0,51.89,4.0,0.0,22.97
1377315058,339.0,51.89,4.0,0.0,22.97
1377315060,339.0,51.92,4.0,0.0,22.96
1377315062,343.0,51.92,4.0,0.0,22.96
1377315065,343.0,51.92,4.0,0.0,22.97
1377315067,344.0,51.92,4.0,0.0,22.97
1377315068,344.0,51.92,4.0,0.0,22.97
1377315070,344.0,51.89,3.0,0.0,22.97
1377315072,348.0,51.89,3.0,0.0,22.97
1377315075,348.0,51.92,3.0,0.0,22.97
1377315077,342.0,51.92,3.0,0.0,22.97
1377315078,342.0,51.92,3.0,0.0,22.97
1377315080,342.0,51.92,4.0,0.0,22.95
1377315082,343.0,51.92,4.0,0.0,22.95
1377315085,343.0,51.92,4.0,0.0,22.97
1377315087,336.0,51.92,4.0,0.0,22.97
1377315088,336.0,51.92,4.0,0.0,22.97
1377315090,336.0,51.92,4.0,0.0,22.96
1377315092,341.0,51.92,4.0,0.0,22.96
1377315095,341.0,51.92,3.0,0.0,22.96
1377315097,337.0,51.92,3.0,0.0,22.96
1377315098,337.0,51.92,3.0,0.0,22.96
1377315100,337.0,51.92,2.0,0.0,22.96
1377315102,342.0,51.92,2.0,0.0,22.96
1377315105,342.0,51.92,4.0,0.0,22.97
1377315107,358.0,51.92,4.0,0.0,22.97
1377315108,358.0,51.92,4.0,0.0,22.97
1377315110,358.0,51.92,4.0,0.0,22.96
1377315112,363.0,51.92,4.0,0.0,22.96
1377315115,363.0,51.92,4.0,0.0,22.96
1377315117,366.0,51.92,4.0,0.0,22.96
1377315118,366.0,51.92,4.0,0.0,22.96
1377315120,366.0,51.92,4.0,0.0,22.96
1377315122,364.0,51.92,4.0,0.0,22.96
1377315125,364.0,51.92,4.0,0.0,22.96
1377315127,361.0,51.92,4.0,0.0,22.96
1377315128,361.0,51.92,4.0,0.0,22.96
1377315130,361.0,51.92,4.0,0.0,22.96
1377315132,357.0,51.92,4.0,0.0,22.96
1377315135,357.0,51.92,4.0,0.0,22.96
1377315137,352.0,51.92,4.0,0.0,22.96
1377315138,352.0,51.92,4.0,0.0,22.96
1377315140,352.0,51.92,4.0,0.0,22.95
1377315142,349.0,51.92,4.0,0.0,22.95
1377315145,349.0,51.95,3.0,0.0,22.96
1377315147,343.0,51.95,3.0,0.0,22.96
1377315148,343.0,51.95,3.0,0.0,22.96
1377315150,343.0,51.95,4.0,0.0,22.95
1377315152,344.0,51.95,4.0,0.0,22.95
1377315155,344.0,51.95,4.0,0.0,22.96
1377315157,343.0,51.95,4.0,0.0,22.96
1377315158,343.0,51.95,4.0,0.0,22.96
1377315160,343.0,51.95,4.0,0.0,22.96
1377315162,343.0,51.95,4.0,0.0,22.96
1377315165,343.0,51.92,4.0,0.0,22.96
1377315167,340.0,51.92,4.0,0.0,22.96
1377315168,340.0,51.92,4.0,0.0,22.96
1377315170,340.0,51.95,4.0,0.0,22.96
1377315172,338.0,51.95,4.0,0.0,22.96
1377315175,338.0,51.95,4.0,0.0,22.95
1377315177,339.0,51.95,4.0,0.0,22.95
1377315178,339.0,51.95,4.0,0.0,22.95
1377315180,339.0,51.98,4.0,0.0,22.96
1377315182,333.0,51.98,4.0,0.0,22.96
1377315185,333.0,51.98,4.0,0.0,22.96
1377315187,335.0,51.98,4.0,0.0,22.96
1377315188,335.0,51.98,4.0,0.0,22.96
1377315190,335.0,51.95,4.0,0.0,22.96
1377315192,341.0,51.95,4.0,0.0,22.96
1377315195,341.0,51.95,4.0,0.0,22.94
1377315197,338.0,51.95,4.0,0.0,22.94
1377315198,338.0,51.95,4.0,0.0,22.94
1377315200,338.0,51.98,3.0,0.0,22.95
1377315202,337.0,51.98,3.0,0.0,22.95
1377315205,337.0,51.98,4.0,0.0,22.95
1377315207,349.0,51.98,4.0,0.0,22.95
1377315208,349.0,51.98,4.0,0.0,22.95
1377315210,349.0,51.98,4.0,0.0,22.94
1377315212,344.0,51.98,4.0,0.0,22.94
1377315215,344.0,51.98,4.0,0.0,22.95
1377315217,348.0,51.98,4.0,0.0,22.95
1377315218,348.0,51.98,4.0,0.0,22.95
1377315220,348.0,51.98,4.0,0.0,22.95
1377315222,348.0,51.98,4.0,0.0,22.95
1377315225,348.0,51.98,2.0,0.0,22.95
1377315227,348.0,51.98,2.0,0.0,22.95
1377315228,348.0,51.98,2.0,0.0,22.95
1377315230,348.0,51.98,4.0,0.0,22.94
1377315232,351.0,51.98,4.0,0.0,22.94
1377315235,351.0,51.98,4.0,0.0,22.95
1377315237,359.0,51.98,4.0,0.0,22.95
1377315238,359.0,51.98,4.0,0.0,22.95
1377315240,359.0,51.98,5.0,0.0,22.94
1377315242,361.0,51.98,5.0,0.0,22.94
1377315245,361.0,51.98,4.0,0.0,22.95
1377315247,360.0,51.98,4.0,0.0,22.95
1377315248,360.0,51.98,4.0,0.0,22.95
1377315250,360.0,51.98,3.0,0.0,22.95
1377315252,359.0,51.98,3.0,0.0,22.95
1377315255,359.0,51.98,4.0,0.0,22.95
1377315257,357.0,51.98,4.0,0.0,22.95
1377315258,357.0,51.98,4.0,0.0,22.95
1377315260,357.0,51.98,4.0,0.0,22.95
1377315262,361.0,51.98,4.0,0.0,22.95
1377315265,361.0,51.98,4.0,0.0,22.94
1377315267,363.0,51.98,4.0,0.0,22.94
1377315268,363.0,51.98,4.0,0.0,22.94
1377315270,363.0,51.98,4.0,0.0,22.94
1377315272,359.0,51.98,4.0,0.0,22.94
1377315275,359.0,51.98,3.0,0.0,22.94
1377315277,354.0,51.98,3.0,0.0,22.94
1377315278,354.0,51.98,3.0,0.0,22.94
1377315280,354.0,51.98,4.0,0.0,22.94
1377315282,351.0,51.98,4.0,0.0,22.94
1377315285,351.0,51.98,4.0,0.0,22.94
1377315287,352.0,51.98,4.0,0.0,22.94
1377315288,352.0,51.98,4.0,0.0,22.94
1377315290,352.0,51.98,4.0,0.0,22.94
1377315292,353.0,51.98,4.0,0.0,22.94
1377315295,353.0,51.98,4.0,0.0,22.93
1377315297,354.0,51.98,4.0,0.0,22.93
1377315298,354.0,51.98,4.0,0.0,22.93
1377315300,354.0,52.02,4.0,0.0,22.94
1377315302,349.0,52.02,4.0,0.0,22.94
1377315305,349.0,51.98,5.0,0.0,22.94
1377315307,354.0,51.98,5.0,0.0,22.94
1377315308,354.0,51.98,5.0,0.0,22.94
1377315310,354.0,51.98,4.0,0.0,22.94
1377315312,353.0,51.98,4.0,0.0,22.94
1377315315,353.0,52.02,5.0,0.0,22.94
1377315317,356.0,52.02,5.0,0.0,22.94
1377315318,356.0,52.02,5.0,0.0,22.94
1377315320,356.0,51.98,4.0,0.0,22.94
1377315322,363.0,51.98,4.0,0.0,22.94
1377315325,363.0,52.02,4.0,0.0,22.94
1377315327,355.0,52.02,4.0,0.0,22.94
1377315328,355.0,52.02,4.0,0.0,22.94
1377315330,355.0,52.02,4.0,0.0,22.94
1377315332,361.0,52.02,4.0,0.0,22.94
1377315335,361.0,52.02,4.0,0.0,22.94
1377315337,359.0,52.02,4.0,0.0,22.94
1377315338,359.0,52.02,4.0,0.0,22.94
1377315340,359.0,51.98,4.0,0.0,22.94
1377315342,355.0,51.98,4.0,0.0,22.94
1377315345,355.0,52.02,5.0,0.0,22.94
1377315347,341.0,52.02,5.0,0.0,22.94
1377315348,341.0,52.02,5.0,0.0,22.94
1377315350,341.0,52.02,3.0,0.0,22.94
1377315352,335.0,52.02,3.0,0.0,22.94
1377315355,335.0,52.02,3.0,0.0,22.92
1377315357,337.0,52.02,3.0,0.0,22.92
1377315358,337.0,52.02,3.0,0.0,22.92
1377315360,337.0,52.05,4.0,0.0,22.93
1377315362,336.0,52.05,4.0,0.0,22.93
1377315365,336.0,52.05,4.0,0.0,22.94
1377315367,352.0,52.05,4.0,0.0,22.94
1377315368,352.0,52.05,4.0,0.0,22.94
1377315370,352.0,52.05,4.0,0.0,22.94
1377315372,359.0,52.05,4.0,0.0,22.94
1377315375,359.0,52.05,4.0,0.0,22.92
1377315377,361.0,52.05,4.0,0.0,22.92
1377315378,361.0,52.05,4.0,0.0,22.92
1377315380,361.0,52.05,4.0,0.0,22.93
1377315382,362.0,52.05,4.0,0.0,22.93
1377315385,362.0,52.02,4.0,0.0,22.93
1377315387,365.0,52.02,4.0,0.0,22.93
1377315388,365.0,52.02,4.0,0.0,22.93
1377315390,365.0,52.05,4.0,0.0,22.93
1377315392,368.0,52.05,4.0,0.0,22.93
1377315395,368.0,52.02,4.0,0.0,22.94
1377315397,353.0,52.02,4.0,0.0,22.94
1377315398,353.0,52.02,4.0,0.0,22.94
1377315400,353.0,52.02,3.0,0.0,22.92
1377315402,358.0,52.02,3.0,0.0,22.92
1377315405,358.0,52.05,4.0,0.0,22.92
1377315407,352.0,52.05,4.0,0.0,22.92
1377315408,352.0,52.05,4.0,0.0,22.92
1377315410,352.0,52.05,3.0,0.0,22.92
1377315412,351.0,52.05,3.0,0.0,22.92
1377315415,351.0,52.05,4.0,0.0,22.93
1377315417,348.0,52.05,4.0,0.0,22.93
1377315418,348.0,52.05,4.0,0.0,22.93
1377315420,348.0,52.05,5.0,0.0,22.93
1377315422,354.0,52.05,5.0,0.0,22.93
1377315425,354.0,52.05,4.0,0.0,22.93
1377315427,353.0,52.05,4.0,0.0,22.93
1377315428,353.0,52.05,4.0,0.0,22.93
1377315430,353.0,52.05,3.0,0.0,22.93
1377315432,365.0,52.05,3.0,0.0,22.93
1377315435,365.0,52.05,4.0,0.0,22.93
1377315437,367.0,52.05,4.0,0.0,22.93
1377315438,367.0,52.05,4.0,0.0,22.93
1377315440,367.0,52.05,4.0,0.0,22.92
1377315442,364.0,52.05,4.0,0.0,22.92
1377315445,364.0,52.05,5.0,0.0,22.93
1377315447,365.0,52.05,5.0,0.0,22.93
1377315448,365.0,52.05,5.0,0.0,22.93
1377315450,365.0,52.05,4.0,0.0,22.94
1377315452,356.0,52.05,4.0,0.0,22.94
1377315455,356.0,52.05,4.0,0.0,22.93
1377315457,353.0,52.05,4.0,0.0,22.93
1377315458,353.0,52.05,4.0,0.0,22.93
1377315460,353.0,52.08,5.0,0.0,22.92
1377315462,361.0,52.08,5.0,0.0,22.92
1377315465,361.0,52.05,5.0,0.0,22.92
1377315467,359.0,52.05,5.0,0.0,22.92
1377315468,359.0,52.05,5.0,0.0,22.92
1377315470,359.0,52.08,4.0,0.0,22.92
1377315472,356.0,52.08,4.0,0.0,22.92
1377315475,356.0,52.05,4.0,0.0,22.93
1377315477,347.0,52.05,4.0,0.0,22.93
1377315478,347.0,52.05,4.0,0.0,22.93
1377315480,347.0,52.08,4.0,0.0,22.92
1377315482,347.0,52.08,4.0,0.0,22.92
1377315485,347.0,52.08,4.0,0.0,22.92
1377315487,355.0,52.08,4.0,0.0,22.92
1377315488,355.0,52.08,4.0,0.0,22.92
1377315490,355.0,52.08,2.0,0.0,22.92
1377315492,349.0,52.08,2.0,0.0,22.92
1377315495,349.0,52.05,4.0,0.0,22.92
1377315497,359.0,52.05,4.0,0.0,22.92
1377315498,359.0,52.05,4.0,0.0,22.92
1377315500,359.0,52.05,3.0,0.0,22.92
1377315502,357.0,52.05,3.0,0.0,22.92
1377315505,357.0,52.08,3.0,0.0,22.92
1377315507,350.0,52.08,3.0,0.0,22.92
1377315508,350.0,52.08,3.0,0.0,22.92
1377315510,350.0,52.08,3.0,0.0,22.92
1377315512,346.0,52.08,3.0,0.0,22.92
1377315515,346.0,52.08,4.0,0.0,22.93
1377315517,343.0,52.08,4.0,0.0,22.93
1377315518,343.0,52.08,4.0,0.0,22.93
1377315520,343.0,52.11,4.0,0.0,22.93
1377315522,349.0,52.11,4.0,0.0,22.93
1377315525,349.0,52.08,5.0,0.0,22.92
1377315527,354.0,52.08,5.0,0.0,22.92
1377315528,354.0,52.08,5.0,0.0,22.92
1377315530,354.0,52.08,5.0,0.0,22.92
1377315532,357.0,52.08,5.0,0.0,22.92
1377315535,357.0,52.08,5.0,0.0,22.92
1377315537,351.0,52.08,5.0,0.0,22.92
1377315538,351.0,52.08,5.0,0.0,22.92
1377315540,351.0,52.08,5.0,0.0,22.92
1377315542,349.0,52.08,5.0,0.0,22.92
1377315545,349.0,52.11,4.0,0.0,22.91
1377315547,349.0,52.11,4.0,0.0,22.91
1377315548,349.0,52.11,4.0,0.0,22.91
1377315550,349.0,52.08,3.0,0.0,22.92
1377315552,346.0,52.08,3.0,0.0,22.92
1377315555,346.0,52.11,4.0,0.0,22.91
1377315557,350.0,52.11,4.0,0.0,22.91
1377315558,350.0,52.11,4.0,0.0,22.91
1377315560,350.0,52.11,4.0,0.0,22.93
1377315562,353.0,52.11,4.0,0.0,22.93
1377315565,353.0,52.11,5.0,0.0,22.92
1377315567,348.0,52.11,5.0,0.0,22.92
1377315568,348.0,52.11,5.0,0.0,22.92
1377315570,348.0,52.08,4.0,0.0,22.92
1377315572,348.0,52.08,4.0,0.0,22.92
1377315575,348.0,52.11,3.0,0.0,22.91
1377315577,345.0,52.11,3.0,0.0,22.91
1377315578,345.0,52.11,3.0,0.0,22.91
1377315580,345.0,52.11,4.0,0.0,22.91
1377315582,355.0,52.11,4.0,0.0,22.91
1377315585,355.0,52.11,2.0,0.0,22.92
1377315587,356.0,52.11,2.0,0.0,22.92
1377315588,356.0,52.11,2.0,0.0,22.92
1377315590,356.0,52.11,3.0,0.0,22.92
1377315592,351.0,52.11,3.0,0.0,22.92
1377315595,351.0,52.11,2.0,0.0,22.92
1377315597,352.0,52.11,2.0,0.0,22.92
1377315598,352.0,52.11,2.0,0.0,22.92
1377315600,352.0,52.11,4.0,0.0,22.91
1377315602,347.0,52.11,4.0,0.0,22.91
1377315605,347.0,52.11,4.0,0.0,22.91
1377315607,352.0,52.11,4.0,0.0,22.91
1377315608,352.0,52.11,4.0,0.0,22.91
1377315610,352.0,52.11,6.0,0.0,22.91
1377315612,351.0,52.11,6.0,0.0,22.91
1377315615,351.0,52.11,4.0,0.0,22.92
1377315617,347.0,52.11,4.0,0.0,22.92
1377315618,347.0,52.11,4.0,0.0,22.92
1377315620,347.0,52.14,4.0,0.0,22.9
1377315622,340.0,52.14,4.0,0.0,22.9
1377315625,340.0,52.11,3.0,0.0,22.91
1377315627,343.0,52.11,3.0,0.0,22.91
1377315628,343.0,52.11,3.0,0.0,22.91
1377315630,343.0,52.14,4.0,0.0,22.92
1377315632,349.0,52.14,4.0,0.0,22.92
1377315635,349.0,52.14,2.0,0.0,22.91
1377315637,347.0,52.14,2.0,0.0,22.91
1377315638,347.0,52.14,2.0,0.0,22.91
1377315640,347.0,52.14,3.0,0.0,22.92
1377315642,347.0,52.14,3.0,0.0,22.92
1377315645,347.0,52.11,4.0,0.0,22.91
1377315647,360.0,52.11,4.0,0.0,22.91
1377315648,360.0,52.11,4.0,0.0,22.91
1377315650,360.0,52.11,4.0,0.0,22.91
1377315652,352.0,52.11,4.0,0.0,22.91
1377315655,352.0,52.14,3.0,0.0,22.92
1377315657,364.0,52.14,3.0,0.0,22.92
1377315658,364.0,52.14,3.0,0.0,22.92
1377315660,364.0,52.14,4.0,0.0,22.9
1377315662,359.0,52.14,4.0,0.0,22.9
1377315665,359.0,52.14,4.0,0.0,22.91
1377315667,358.0,52.14,4.0,0.0,22.91
1377315668,358.0,52.14,4.0,0.0,22.91
1377315670,358.0,52.18,3.0,0.0,22.92
1377315672,351.0,52.18,3.0,0.0,22.92
1377315675,351.0,52.18,4.0,0.0,22.91
1377315677,359.0,52.18,4.0,0.0,22.91
1377315678,359.0,52.18,4.0,0.0,22.91
1377315680,359.0,52.14,4.0,0.0,22.9
1377315682,355.0,52.14,4.0,0.0,22.9
1377315685,355.0,52.14,3.0,0.0,22.92
1377315687,356.0,52.14,3.0,0.0,22.92
1377315688,356.0,52.14,3.0,0.0,22.92
1377315690,356.0,52.14,4.0,0.0,22.91
1377315692,360.0,52.14,4.0,0.0,22.91
1377315695,360.0,52.14,3.0,0.0,22.91
1377315697,346.0,52.14,3.0,0.0,22.91
1377315698,346.0,52.14,3.0,0.0,22.91
1377315700,346.0,52.18,4.0,0.0,22.9
1377315702,343.0,52.18,4.0,0.0,22.9
1377315705,343.0,52.14,3.0,0.0,22.91
1377315707,361.0,52.14,3.0,0.0,22.91
1377315708,361.0,52.14,3.0,0.0,22.91
1377315710,361.0,52.18,3.0,0.0,22.91
1377315712,359.0,52.18,3.0,0.0,22.91
1377315715,359.0,52.18,4.0,0.0,22.9
1377315717,367.0,52.18,4.0,0.0,22.9
1377315718,367.0,52.18,4.0,0.0,22.9
1377315720,367.0,52.18,5.0,0.0,22.9
1377315722,368.0,52.18,5.0,0.0,22.9
1377315725,368.0,52.18,5.0,0.0,22.91
1377315727,371.0,52.18,5.0,0.0,22.91
1377315728,371.0,52.18,5.0,0.0,22.91
1377315730,371.0,52.18,3.0,0.0,22.9
1377315732,363.0,52.18,3.0,0.0,22.9
1377315735,363.0,52.18,4.0,0.0,22.91
1377315737,355.0,52.18,4.0,0.0,22.91
1377315738,355.0,52.18,4.0,0.0,22.91
1377315740,355.0,52.18,4.0,0.0,22.9
1377315742,344.0,52.18,4.0,0.0,22.9
1377315745,344.0,52.18,4.0,0.0,22.9
1377315747,333.0,52.18,4.0,0.0,22.9
1377315748,333.0,52.18,4.0,0.0,22.9
1377315750,333.0,52.21,4.0,0.0,22.9
1377315752,336.0,52.21,4.0,0.0,22.9
1377315755,336.0,52.18,4.0,0.0,22.9
1377315757,349.0,52.18,4.0,0.0,22.9
1377315758,349.0,52.18,4.0,0.0,22.9
1377315760,349.0,52.21,4.0,0.0,22.9
1377315762,348.0,52.21,4.0,0.0,22.9
1377315765,348.0,52.21,3.0,0.0,22.91
1377315767,344.0,52.21,3.0,0.0,22.91
1377315768,344.0,52.21,3.0,0.0,22.91
1377315770,344.0,52.18,3.0,0.0,22.9
1377315772,346.0,52.18,3.0,0.0,22.9
1377315775,346.0,52.18,4.0,0.0,22.9
1377315777,351.0,52.18,4.0,0.0,22.9
1377315778,351.0,52.18,4.0,0.0,22.9
1377315780,351.0,52.21,4.0,0.0,22.9
1377315782,358.0,52.21,4.0,0.0,22.9
1377315785,358.0,52.24,3.0,0.0,22.9
1377315787,356.0,52.24,3.0,0.0,22.9
1377315788,356.0,52.24,3.0,0.0,22.9
1377315790,356.0,52.21,4.0,0.0,22.9
1377315792,360.0,52.21,4.0,0.0,22.9
1377315795,360.0,52.24,4.0,0.0,22.89
1377315797,352.0,52.24,4.0,0.0,22.89
1377315798,352.0,52.24,4.0,0.0,22.89
1377315800,352.0,52.21,4.0,0.0,22.9
1377315802,353.0,52.21,4.0,0.0,22.9
1377315805,353.0,52.21,4.0,0.0,22.9
1377315807,352.0,52.21,4.0,0.0,22.9
1377315808,352.0,52.21,4.0,0.0,22.9
1377315810,352.0,52.21,2.0,0.0,22.92
1377315812,359.0,52.21,2.0,0.0,22.92
1377315815,359.0,52.21,3.0,0.0,22.9
1377315817,362.0,52.21,3.0,0.0,22.9
1377315818,362.0,52.21,3.0,0.0,22.9
1377315820,362.0,52.24,4.0,0.0,22.9
1377315822,361.0,52.24,4.0,0.0,22.9
1377315825,361.0,52.24,4.0,0.0,22.9
1377315827,353.0,52.24,4.0,0.0,22.9
1377315828,353.0,52.24,4.0,0.0,22.9
1377315830,353.0,52.24,3.0,0.0,22.89
1377315832,355.0,52.24,3.0,0.0,22.89
1377315835,355.0,52.24,4.0,0.0,22.9
1377315837,351.0,52.24,4.0,0.0,22.9
1377315838,351.0,52.24,4.0,0.0,22.9
1377315840,351.0,52.24,4.0,0.0,22.9
1377315842,351.0,52.24,4.0,0.0,22.9
1377315845,351.0,52.24,5.0,0.0,22.9
1377315847,354.0,52.24,5.0,0.0,22.9
1377315848,354.0,52.24,5.0,0.0,22.9
1377315850,354.0,52.24,4.0,0.0,22.89
1377315852,347.0,52.24,4.0,0.0,22.89
1377315855,347.0,52.21,5.0,0.0,22.89
1377315857,346.0,52.21,5.0,0.0,22.89
1377315858,346.0,52.21,5.0,0.0,22.89
1377315860,346.0,52.24,4.0,0.0,22.88
1377315862,352.0,52.24,4.0,0.0,22.88
1377315865,352.0,52.24,3.0,0.0,22.89
1377315867,351.0,52.24,3.0,0.0,22.89
1377315868,351.0,52.24,3.0,0.0,22.89
1377315870,351.0,52.24,2.0,0.0,22.89
1377315872,349.0,52.24,2.0,0.0,22.89
1377315875,349.0,52.24,4.0,0.0,22.88
